source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4
FC_Girondins_Bordeaux Napoli 0 0 0 1 0
FC_Girondins_Bordeaux Stade_Reims 0 1 0 0 0
FC_Girondins_Bordeaux Dijon_FCO 0 0 0 1 0
FC_Girondins_Bordeaux AS_Nancy 0 1 0 0 0
FC_Girondins_Bordeaux Valencia 0 0 1 0 0
FC_Girondins_Bordeaux Real_Betis 0 0 0 0 1
FC_Girondins_Bordeaux Suderland 0 0 1 0 0
FC_Girondins_Bordeaux Sevilla_FC 0 0 1 1 0
FC_Girondins_Bordeaux FC_Metz 0 0 0 0 1
FC_Girondins_Bordeaux FC_Grenoble_JI 1 0 0 0 0
FC_Girondins_Bordeaux SC_Lyon 1 0 0 0 0
FC_Girondins_Bordeaux Arsenal 1 0 0 0 0
FC_Girondins_Bordeaux Rennes 0 0 1 0 0
FC_Girondins_Bordeaux AS_Saint-Étienne 0 0 0 1 0
FC_Grenoble_JI US_Valenciennes 1 0 0 0 0
FC_Groningen LOSC_Lille 0 0 0 0 1
FC_Groningen AZ_Alkmaar 0 0 0 1 0
FC_Groningen NAC_Breda 0 1 0 0 0
FC_Groningen Barnsley_FC 1 0 0 0 0
FC_Groningen Marítimo 0 1 0 0 0
FC_Groningen Atalanta 0 0 1 0 0
FC_Groningen SC_Feyenoord 0 0 1 0 1
FC_Groningen Birmingham 0 0 1 0 0
FC_Groningen Aston_Villa 0 1 0 0 0
FC_Groningen Hamburger_SV 1 0 0 0 0
FC_Groningen Go_Ahead_Eagles 0 0 1 0 0
FC_Groningen Hellas_Verona 0 0 0 0 1
FC_Groningen Vitesse 0 0 0 1 0
FC_Groningen Heracles_Almelo 1 1 0 2 0
FC_Groningen Emmen 0 0 0 0 1
FC_Groningen Willem_II 0 0 1 2 0
FC_Groningen UC_Sampdoria 0 0 0 1 0
FC_Groningen E._Frankfurt 0 0 0 0 1
FC_Groningen Derby 0 0 0 0 1
FC_Groningen Huddersfield_Town 0 0 0 1 0
FC_Groningen QPR 0 0 1 0 0
FC_Groningen FC_Utrecht 0 0 0 0 1
FC_Groningen ADO_Den_Haag 1 2 0 0 0
FC_Groningen Ajax 0 0 1 0 0
FC_Groningen FC_Twente 0 1 0 0 0
FC_Groningen Roda_JC 0 1 0 0 0
FC_Groningen Stade_Reims 0 0 0 0 1
FC_Groningen Celta_de_Vigo 0 0 0 0 1
FC_Groningen Genoa 0 1 0 0 0
FC_Groningen SC_Cambuur_Leeuwarden 0 0 0 0 1
FC_Groningen Stuttgart 0 0 1 0 0
FC_Groningen FC_Zwolle 0 0 0 0 1
FC_Groningen FC_Eindhoven 1 1 0 1 0
FC_Groningen Excelsior 0 0 0 1 0
FC_Groningen Hertha_BSC 0 0 0 0 1
FC_Groningen Saturn 1 0 0 0 0
FC_Ingolstadt Bayer_Leverkusen 0 0 2 0 0
FC_Ingolstadt TSG_Hoffenheim 0 0 1 0 0
FC_Ingolstadt Werder_Bremen 0 0 1 0 0
FC_Kaiserslautern FC_Schalke_04 1 0 0 0 0
FC_Köln Hertha_BSC 0 0 0 0 1
FC_Köln SC_Freiburg 0 1 0 0 0
FC_Köln Getafe 1 0 0 0 0
FC_Köln AC_Amiens 0 0 0 1 0
FC_Köln Tottenham 0 0 1 0 0
FC_Köln FC_Nuremberg 1 0 0 0 0
FC_Köln Udinese_Calcio 0 0 0 0 1
FC_Köln FC_Évian_Thonon_Gaillard 0 1 0 0 0
FC_Köln Dynamo_Moscow 0 0 0 1 0
FC_Köln AS_Monaco 0 0 0 0 1
FC_Köln Hamburger_SV 0 0 1 0 0
FC_Köln Werder_Bremen 0 0 1 0 0
FC_Köln Wolfsburg 0 0 1 0 1
FC_Köln Borussia_Dortmund 0 0 0 0 2
FC_Köln TSG_Hoffenheim 0 0 1 0 0
FC_Köln VfL_Bochum 0 0 0 0 1
FC_Köln Sporting 1 0 0 0 0
FC_Köln Fulham 0 0 1 0 0
FC_Köln Bayer_Leverkusen 1 0 0 0 0
FC_Lorient Stade_Reims 0 0 1 0 0
FC_Lorient Arsenal 1 0 0 0 0
FC_Lorient FC_Porto 0 0 1 0 0
FC_Lorient Cardiff 0 0 1 0 0
FC_Lorient Marseille 1 4 0 0 0
FC_Lorient AS_Nancy 1 0 0 0 0
FC_Lorient PSG 1 1 0 0 0
FC_Lorient US_Sassuolo 0 0 0 0 1
FC_Lorient Stade_Brestois 0 1 0 0 0
FC_Lorient Leeds 0 0 0 0 1
FC_Lorient Borussia_Dortmund 0 0 1 0 0
FC_Lorient AC_Ajaccio 0 1 0 0 0
FC_Lorient SC_Lyon 0 1 0 0 0
FC_Lorient AS_Saint-Étienne 1 2 1 0 0
FC_Lorient EA_Guingamp 0 0 1 0 0
FC_Lorient Aston_Villa 0 0 1 0 0
FC_Lorient CA_Bastia 0 0 1 0 0
FC_Lorient Almería_CF 0 0 0 0 1
FC_Lorient Suderland 0 0 2 0 0
FC_Lorient Rio_Ave_FC 0 0 1 0 0
FC_Lorient Angers_SCO 0 0 0 0 1
FC_Lorient FC_Metz 0 0 2 0 0
FC_Lorient OGC_Nice 1 0 0 0 0
FC_Lorient AFC_Bournemouth 0 0 0 0 1
FC_Lorient FC_Girondins_Bordeaux 1 0 0 0 0
FC_Lorient Brentford 0 0 0 0 1
FC_Metz FC_Sochi 0 0 0 0 1
FC_Metz R._Strasbourg 0 0 0 0 1
FC_Metz Levante_UD 0 0 0 1 0
FC_Metz Rennes 0 0 0 1 0
FC_Metz West_Ham 0 0 1 0 0
FC_Metz Arouca 0 0 1 0 0
FC_Metz Tottenham 0 0 0 0 1
FC_Metz E._Frankfurt 0 0 0 1 0
FC_Metz SC_Lyon 0 0 1 0 0
FC_Metz QPR 0 0 1 0 0
FC_Nantes SC_Lyon 0 0 0 2 0
FC_Nantes Angers_SCO 0 0 0 0 1
FC_Nantes FC_Girondins_Bordeaux 0 0 0 1 0
FC_Nantes Chelsea 0 0 1 0 0
FC_Nantes AC_Le_Havre 1 0 0 0 0
FC_Nantes Genoa 0 0 2 0 1
FC_Nantes Sevilla_FC 0 0 0 1 0
FC_Nantes FC_Schalke_04 0 0 0 1 0
FC_Nantes SS_Lazio 0 0 1 0 0
FC_Nantes Aston_Villa 0 0 1 0 0
FC_Nantes FC_Toulouse 1 0 0 0 0
FC_Nantes Cardiff 0 0 0 1 0
FC_Nantes Marseille 0 0 1 1 0
FC_Nantes AJ_Auxerre 1 0 0 0 0
FC_Nantes R._Strasbourg 0 0 0 1 0
FC_Nantes SM_Caen 0 0 2 1 0
FC_Nantes Torino_FC 0 0 0 1 0
FC_Nantes Chievo_Verona 0 0 0 1 0
FC_Nantes Watford_FC 0 0 0 0 1
FC_Nantes US_Valenciennes 1 0 0 0 0
FC_Nantes E._Frankfurt 0 0 0 0 1
FC_Nizhniy_Novgorod CSKA_Moscow 0 0 0 0 1
FC_Nuremberg FC_Augsburg 0 1 0 0 0
FC_Nuremberg Hamburger_SV 1 0 0 0 0
FC_Nuremberg Wolfsburg 0 1 0 0 0
FC_Nuremberg SC_Freiburg 0 1 0 0 0
FC_Nuremberg Werder_Bremen 0 1 0 0 0
FC_Nuremberg FC_Schalke_04 1 0 0 0 0
FC_Nuremberg Borussia_Dortmund 0 1 0 0 0
FC_Nuremberg Bayer_Leverkusen 0 1 0 0 0
FC_Paços_de_Ferreira Boavista 0 0 1 0 0
FC_Paços_de_Ferreira Gil_Vicente_FC 0 1 0 0 0
FC_Paços_de_Ferreira Vitória_Setúbal_FC 0 1 0 0 0
FC_Paços_de_Ferreira Benfica 0 2 0 0 0
FC_Paços_de_Ferreira Las_Palmas_Atl. 0 0 1 0 0
FC_Paços_de_Ferreira Vitória_Guimarães_SC 1 1 0 0 0
FC_Paços_de_Ferreira CD_Málaga 0 1 0 0 0
FC_Paços_de_Ferreira AS_Roma 1 0 0 0 0
FC_Paços_de_Ferreira CD_Nacional 1 1 0 0 0
FC_Paços_de_Ferreira Sevilla_FC 0 1 0 0 0
FC_Paços_de_Ferreira Leixões_SC 1 0 0 0 0
FC_Paços_de_Ferreira OGC_Nice 0 0 1 0 0
FC_Paços_de_Ferreira União_de_Leiria 0 1 0 0 0
FC_Paços_de_Ferreira SC_Braga 0 3 1 0 0
FC_Paços_de_Ferreira CA_Osasuna 1 0 0 0 0
FC_Paços_de_Ferreira Sporting 0 1 0 0 0
FC_Paços_de_Ferreira FC_Penafiel 0 0 1 0 0
FC_Paços_de_Ferreira Reading_FC 0 0 1 0 0
FC_Paços_de_Ferreira Atlético_Madrid 0 0 1 0 0
FC_Paços_de_Ferreira Portimonense 0 0 0 0 1
FC_Paços_de_Ferreira FC_Porto 0 1 1 0 1
FC_Penafiel Boavista 0 0 1 0 0
FC_Penafiel Moreirense_FC 0 0 1 0 0
FC_Porto Liverpool 1 0 0 0 1
FC_Porto Sevilla_FC 0 0 0 1 1
FC_Porto West_Brom 1 0 0 0 0
FC_Porto Huddersfield_Town 0 0 0 1 0
FC_Porto Hull_City 0 0 1 0 0
FC_Porto Atlético_Madrid 1 3 1 2 0
FC_Porto Villarreal_CF 0 0 0 2 0
FC_Porto PSG 0 0 0 0 2
FC_Porto Celta_de_Vigo 0 0 0 0 1
FC_Porto Hellas_Verona 0 0 1 0 0
FC_Porto SD_Eibar 0 0 0 1 0
FC_Porto AS_Monaco 0 2 0 0 0
FC_Porto CD_Nacional 1 0 0 0 0
FC_Porto Marseille 1 0 1 0 1
FC_Porto Vitória_Guimarães_SC 0 1 1 4 1
FC_Porto Leicester 0 0 0 1 0
FC_Porto Stoke_City 0 0 1 1 0
FC_Porto Wolves_FC 0 0 0 2 1
FC_Porto Académica_Coimbra 1 0 0 0 0
FC_Porto Vitória_Setúbal_FC 2 1 0 0 0
FC_Porto Real_Valladolid_CF 0 0 0 0 1
FC_Porto Lokomotiv_Moscow 0 0 0 0 1
FC_Porto Portimonense 0 0 0 3 1
FC_Porto St._Petersburg 1 1 0 0 0
FC_Porto Famalicão 0 0 0 0 2
FC_Porto SC_Braga 5 2 0 1 0
FC_Porto FC_Paços_de_Ferreira 0 1 0 0 0
FC_Porto Ajax 0 0 0 0 1
FC_Porto AS_Roma 0 0 0 1 0
FC_Porto Spartak_Moscow 1 0 0 0 0
FC_Porto E._Frankfurt 0 0 0 1 0
FC_Porto Arsenal 0 0 0 0 1
FC_Porto FC_Toulouse 1 0 0 0 0
FC_Porto Rio_Ave_FC 1 3 0 0 1
FC_Porto Valencia 0 0 1 0 0
FC_Porto CD_Santa_Clara 0 0 0 1 0
FC_Porto Juventus 0 0 1 0 0
FC_Porto AC_Fiorentina 1 0 0 0 0
FC_Porto Boavista 0 0 0 0 1
FC_Porto Manchester_City 0 0 2 1 1
FC_Porto Inter_Milan 1 2 0 0 0
FC_Porto Marítimo 1 0 0 0 0
FC_Porto Real_Zaragoza 0 1 0 0 0
FC_Porto Fulham 0 1 0 0 0
FC_Porto União_de_Leiria 1 1 0 0 0
FC_Porto FC_Augsburg 0 0 1 0 0
FC_Porto Nottingham_Forest 0 0 1 0 0
FC_Porto Milan 0 0 0 1 0
FC_Porto Chelsea 1 1 0 0 0
FC_Porto Gil_Vicente_FC 0 1 0 0 0
FC_Porto Le_Mans_FC 1 0 0 0 0
FC_Porto SC_Lyon 2 0 0 0 0
FC_Porto SC_Olhanense 2 0 0 0 0
FC_Porto CA_Osasuna 0 0 0 1 0
FC_Porto Levante_UD 0 0 0 1 0
FC_Porto Parma 0 0 0 0 1
FC_Porto Beira-Mar 0 2 0 0 0
FC_Porto Sporting 2 1 0 0 0
FC_Porto Real_Madrid 0 0 1 1 0
FC_Schalke_04 E._Frankfurt 3 0 0 0 0
FC_Schalke_04 FC_Toulouse 1 0 0 0 0
FC_Schalke_04 Bayer_Leverkusen 0 0 1 0 0
FC_Schalke_04 PSG 0 0 0 1 0
FC_Schalke_04 Arsenal 0 0 0 1 0
FC_Schalke_04 Ajax 0 0 0 1 0
FC_Schalke_04 FC_Augsburg 0 1 1 1 1
FC_Schalke_04 FSV_Mainz 0 1 1 0 0
FC_Schalke_04 Getafe 0 1 0 0 0
FC_Schalke_04 Tottenham 0 1 0 0 0
FC_Schalke_04 FC_Nantes 0 0 0 0 1
FC_Schalke_04 Crystal_Palace 0 0 0 1 0
FC_Schalke_04 Hertha_BSC 1 0 0 0 0
FC_Schalke_04 US_Lecce 1 0 0 0 0
FC_Schalke_04 Rayo_Vallecano 0 0 0 1 0
FC_Schalke_04 SC_Freiburg 1 0 0 0 0
FC_Schalke_04 Genoa 1 0 0 0 0
FC_Schalke_04 Lokomotiv_Moscow 0 0 0 1 0
FC_Schalke_04 Hamburger_SV 1 0 0 0 0
FC_Schalke_04 Liverpool 0 0 1 0 0
FC_Schalke_04 Hannover_96 0 1 0 0 0
FC_Schalke_04 FC_Ingolstadt 0 0 2 0 0
FC_Schalke_04 Stuttgart 0 0 0 1 0
FC_Schalke_04 Leicester 0 0 1 0 0
FC_Schalke_04 FC_Union_Berlin 0 0 0 0 1
FC_Schalke_04 Dynamo_Moscow 1 0 0 0 0
FC_Schalke_04 Werder_Bremen 0 1 0 1 0
FC_Schalke_04 VfL_Bochum 1 0 0 0 0
FC_Schalke_04 Wolfsburg 0 0 1 0 0
FC_Schalke_04 Newcastle 1 0 0 0 0
FC_Schalke_04 TSG_Hoffenheim 0 0 1 0 1
FC_Schalke_04 Milan 0 0 0 0 1
FC_Schalke_04 AS_Monaco 0 0 0 1 0
FC_Schalke_04 Fulham 0 0 1 0 0
FC_Schalke_04 Spartak_Moscow 0 1 0 0 0
FC_Schalke_04 FC_Köln 0 0 1 0 0
FC_Schalke_04 FC_Eindhoven 1 0 0 0 0
FC_Schalke_04 Borussia_Mönchengladbach 0 0 0 1 0
FC_Schalke_04 Manchester_City 0 0 1 0 0
FC_Schalke_04 Sevilla_FC 1 0 0 0 0
FC_Schalke_04 Bayern_Munich 0 1 0 1 1
FC_Schalke_04 Levante_UD 0 0 0 1 0
FC_Schalke_04 Willem_II 0 0 0 2 0
FC_Schalke_04 Stoke_City 0 0 0 1 0
FC_Schalke_04 Kuban_Krasnodar 0 0 1 0 0
FC_Sochi CSKA_Moscow 0 0 0 0 1
FC_Sochi Arsenal_Tula 0 0 0 0 1
FC_Sochi FK_Rostov 0 0 0 0 1
FC_Sochi KS_Samara 0 0 0 1 2
FC_Sochi FK_Tambov 0 0 0 1 1
FC_Sochi FK_Khimki 0 0 0 0 1
FC_Sochi St._Petersburg 0 0 0 0 2
FC_Sochi Boavista 0 0 0 0 1
FC_Tosno Dynamo_Moscow 0 0 0 1 0
FC_Tosno St._Petersburg 0 0 0 1 0
FC_Toulouse Napoli 0 0 0 1 0
FC_Toulouse Tottenham 0 1 0 0 0
FC_Toulouse Rennes 1 1 0 1 0
FC_Toulouse Real_Betis 1 0 0 0 0
FC_Toulouse LOSC_Lille 0 0 0 0 1
FC_Toulouse Newcastle 0 1 0 0 0
FC_Toulouse AC_Le_Havre 1 0 0 0 0
FC_Toulouse Middlesbrough_FC 0 0 0 1 0
FC_Toulouse Marseille 2 0 0 0 0
FC_Toulouse Borussia_Mönchengladbach 0 0 0 0 1
FC_Toulouse West_Ham 1 0 0 1 0
FC_Toulouse EA_Guingamp 0 0 1 0 0
FC_Toulouse AC_Amiens 0 0 0 1 0
FC_Toulouse US_Palermo 0 1 0 0 0
FC_Toulouse FC_Grenoble_JI 1 0 0 0 0
FC_Toulouse PSG 0 0 1 0 0
FC_Toulouse Sevilla_FC 0 0 1 0 0
FC_Toulouse AS_Saint-Étienne 1 1 0 0 0
FC_Toulouse FC_Girondins_Bordeaux 1 0 0 0 0
FC_Toulouse Stade_Reims 0 2 0 0 0
FC_Toulouse Montpellier 0 1 0 1 1
FC_Toulouse AS_Monaco 0 0 1 0 0
FC_Toulouse Bolton 1 0 0 0 0
FC_Toulouse Barcelona 0 0 0 1 0
FC_Toulouse OGC_Nice 0 1 0 0 0
FC_Toulouse Valencia 1 0 0 0 0
FC_Toulouse AC_Fiorentina 0 0 0 1 0
FC_Twente CA_Bastia 0 0 1 0 0
FC_Twente CD_Santa_Clara 0 0 0 1 0
FC_Twente Dynamo_Moscow 1 1 0 0 0
FC_Twente Southampton 0 0 2 0 0
FC_Twente FC_Schalke_04 1 0 0 0 0
FC_Twente CD_Málaga 0 0 1 0 0
FC_Twente Go_Ahead_Eagles 0 0 0 0 1
FC_Twente Newcastle 1 0 0 0 0
FC_Twente ADO_Den_Haag 0 0 0 0 1
FC_Twente SC_Feyenoord 1 1 1 0 0
FC_Twente NEC_Nijmegen 2 0 0 0 0
FC_Twente Benfica 0 1 0 0 0
FC_Twente FC_Utrecht 0 0 2 1 0
FC_Twente Ajax 1 1 1 0 0
FC_Twente Norwich 0 1 0 0 0
FC_Twente Tottenham 0 1 0 0 0
FC_Twente Real_Betis 0 0 1 0 0
FC_Twente Brentford 0 0 1 1 0
FC_Twente Blackpool 1 0 0 0 0
FC_Twente Fulham 0 1 0 0 0
FC_Twente AZ_Alkmaar 0 1 0 0 0
FC_Twente Wigan 1 0 0 0 0
FC_Twente Bayern_Munich 1 0 0 0 0
FC_Twente Willem_II 0 0 1 0 1
FC_Twente Hamburger_SV 1 0 0 0 0
FC_Twente FC_Eindhoven 0 0 0 0 1
FC_Twente Heracles_Almelo 0 0 2 0 0
FC_Twente FC_Porto 0 1 1 0 0
FC_Twente Leeds 0 0 0 1 0
FC_Twente Hellas_Verona 0 1 0 0 0
FC_Twente VVV-Venlo 0 1 0 0 0
FC_Twente Vitesse 1 0 0 0 0
FC_Twente Sparta_Rotterdam 1 0 0 0 0
FC_Twente Borussia_Mönchengladbach 0 1 0 0 0
FC_Twente UC_Sampdoria 0 0 0 1 0
FC_Twente E._Frankfurt 0 0 1 0 0
FC_Twente Spartak_Moscow 0 0 1 0 0
FC_Twente Sheff_Utd 0 0 1 0 0
FC_Twente Werder_Bremen 1 0 0 0 0
FC_Union_Berlin Wolfsburg 0 0 0 0 1
FC_Union_Berlin Greuther_Fürth 0 0 0 0 1
FC_Union_Berlin FC_Augsburg 0 0 0 1 1
FC_Union_Berlin Fortuna_Sittard 0 0 0 0 1
FC_Union_Berlin Bayer_Leverkusen 0 0 0 0 1
FC_Union_Berlin TSG_Hoffenheim 0 0 0 0 1
FC_Union_Berlin Nottingham_Forest 0 0 0 0 1
FC_Union_Berlin Borussia_Mönchengladbach 0 0 0 0 1
FC_Union_Berlin E._Frankfurt 0 0 0 0 1
FC_Union_Berlin Borussia_Dortmund 0 0 0 0 1
FC_Union_Berlin Millwall 0 0 0 0 1
FC_Union_Berlin Stuttgart 0 0 0 0 1
FC_Union_Berlin FSV_Mainz 0 0 0 0 1
FC_Union_Berlin FC_Köln 0 0 0 0 1
FC_Utrecht Suderland 0 0 0 1 0
FC_Utrecht NAC_Breda 0 0 0 1 0
FC_Utrecht VVV-Venlo 0 1 0 0 0
FC_Utrecht E._Frankfurt 0 0 0 1 0
FC_Utrecht Sporting 0 1 0 0 0
FC_Utrecht Lokomotiv_Moscow 0 0 0 0 1
FC_Utrecht Excelsior 0 1 0 1 0
FC_Utrecht FC_Twente 0 1 0 0 3
FC_Utrecht US_Sassuolo 0 0 1 0 0
FC_Utrecht Sparta_Rotterdam 0 0 0 0 1
FC_Utrecht NEC_Nijmegen 1 1 0 0 0
FC_Utrecht FC_Eindhoven 1 3 1 0 0
FC_Utrecht Ajax 0 1 0 1 1
FC_Utrecht Swansea_City 1 1 0 0 0
FC_Utrecht De_Graafschap 1 0 0 0 0
FC_Utrecht ADO_Den_Haag 0 0 1 1 0
FC_Utrecht Amkar_II 0 1 0 0 0
FC_Utrecht Ipswich_Town 0 0 1 0 0
FC_Utrecht AZ_Alkmaar 0 1 0 0 0
FC_Utrecht Emmen 0 0 0 0 1
FC_Utrecht FC_Zwolle 0 0 0 0 1
FC_Utrecht Heracles_Almelo 0 0 1 2 0
FC_Utrecht Roda_JC 0 1 1 0 0
FC_Utrecht SC_Feyenoord 0 0 1 3 1
FC_Utrecht FC_Groningen 0 0 0 0 1
FC_Utrecht SC_Cambuur_Leeuwarden 0 0 2 0 0
FC_Utrecht FC_Volendam 0 0 0 0 2
FC_Vizela Marítimo 0 0 0 0 1
FC_Vizela Estoril_Praia 0 0 0 0 1
FC_Volendam De_Graafschap 1 0 0 0 0
FC_Volendam Sparta_Rotterdam 0 0 0 0 1
FC_Volendam Willem_II 2 0 0 0 0
FC_Zwolle Nottingham_Forest 0 0 1 0 0
FC_Zwolle Fortuna_Sittard 0 0 0 0 1
FC_Zwolle SC_Cambuur_Leeuwarden 0 0 1 0 0
FC_Zwolle FC_Köln 0 0 0 1 0
FC_Zwolle Din._Krasnodar 0 0 0 1 0
FC_Zwolle Liverpool 0 0 0 1 0
FC_Zwolle De_Graafschap 0 0 0 3 0
FC_Zwolle Wolfsburg 0 0 1 0 0
FC_Zwolle Ajax 0 0 1 0 0
FC_Zwolle SC_Heerenveen 0 1 0 0 1
FC_Zwolle Manchester_City 0 0 0 1 0
FC_Zwolle Coventry 0 0 0 0 1
FC_Zwolle FC_Groningen 0 0 1 1 0
FC_Zwolle FC_Utrecht 0 0 1 0 0
FC_Zwolle Sparta_Rotterdam 0 0 0 0 1
FC_Zwolle FC_Twente 0 1 2 1 1
FC_Zwolle Vitesse 0 1 1 0 0
FC_Zwolle FC_Eindhoven 0 0 0 1 0
FC_Zwolle Emmen 0 0 0 1 0
FC_Zwolle AZ_Alkmaar 0 0 1 0 0
FC_Évian_Thonon_Gaillard AC_Ajaccio 0 1 0 0 0
FC_Évian_Thonon_Gaillard Marseille 0 2 0 0 0
FC_Évian_Thonon_Gaillard Real_Betis 0 1 0 0 0
FC_Évian_Thonon_Gaillard Hull_City 0 1 0 0 0
FC_Évian_Thonon_Gaillard Ajax 0 1 0 0 0
FC_Évian_Thonon_Gaillard Kuban_Krasnodar 0 1 0 0 0
FK_Khimki FK_Rostov 0 0 0 0 2
FK_Khimki Torpedo-Metallurg_Moscow 0 0 0 0 1
FK_Khimki Lokomotiv_Moscow 0 0 0 0 1
FK_Khimki Akhmat_Grozny 0 0 0 0 4
FK_Khimki KS_Samara 0 0 0 0 2
FK_Khimki FC_Nizhniy_Novgorod 0 0 0 0 3
FK_Rostov St._Petersburg 0 0 1 5 1
FK_Rostov Uralmash 0 0 0 2 0
FK_Rostov Dynamo_Moscow 0 0 1 2 0
FK_Rostov Lokomotiv_Moscow 1 1 0 1 0
FK_Rostov FC_Sochi 0 0 0 0 1
FK_Rostov Tom_Tomsk 0 1 0 0 0
FK_Rostov FK_Ufa 0 0 1 0 1
FK_Rostov Genoa 0 0 0 0 1
FK_Rostov Stade_Reims 0 0 0 1 0
FK_Rostov KS_Samara 1 1 1 1 0
FK_Rostov CSKA_Moscow 0 0 0 0 1
FK_Rostov LFK_Sibir 1 0 0 0 0
FK_Rostov FC_Nizhniy_Novgorod 0 0 0 0 1
FK_Rostov SS_Lazio 0 0 1 0 0
FK_Rostov FK_Khimki 0 0 0 0 2
FK_Rostov Din._Krasnodar 2 1 1 1 2
FK_Rostov Idel_Kazan 1 1 0 6 1
FK_Rostov Terek_Grozny 2 1 0 0 0
FK_Rostov Spartak_Moscow 1 0 0 2 0
FK_Tambov CSKA_Moscow 0 0 0 1 0
FK_Tambov Idel_Kazan 0 0 0 0 2
FK_Tambov FK_Rostov 0 0 0 2 1
FK_Tambov Akhmat_Grozny 0 0 0 0 1
FK_Tambov Arsenal_Tula 0 0 0 0 1
FK_Ufa Huddersfield_Town 0 0 1 0 0
FK_Ufa FK_Tambov 0 0 0 0 2
FK_Ufa Manchester_City 0 0 1 0 0
FK_Ufa Din._Krasnodar 0 0 0 1 0
FK_Ufa FK_Rostov 0 0 1 0 1
FK_Ufa Akhmat_Grozny 0 0 0 0 1
FK_Ufa CSKA_Moscow 0 0 0 2 0
FK_Ufa St._Petersburg 0 0 1 1 0
FK_Ufa Lokomotiv_Moscow 0 0 0 1 0
FK_Ufa Spartak_Moscow 0 0 0 0 1
FK_Ufa Dynamo_Moscow 0 0 0 0 2
FSV_Mainz Crystal_Palace 0 0 0 0 1
FSV_Mainz Roda_JC 0 0 1 0 0
FSV_Mainz Bayer_Leverkusen 0 1 2 0 0
FSV_Mainz Liverpool 0 0 1 0 0
FSV_Mainz Wolfsburg 0 0 1 0 1
FSV_Mainz FC_Twente 0 0 1 1 0
FSV_Mainz VfL_Bochum 0 0 0 0 1
FSV_Mainz QPR 0 0 1 0 0
FSV_Mainz Hamburger_SV 0 0 1 0 0
FSV_Mainz Sporting 0 0 0 0 1
FSV_Mainz Newcastle 0 0 0 1 0
FSV_Mainz RW_Darmstadt 0 0 1 0 0
FSV_Mainz Stuttgart 0 0 0 0 1
FSV_Mainz SD_Eibar 0 0 0 1 0
FSV_Mainz Levante_UD 0 1 0 0 0
FSV_Mainz FC_Kaiserslautern 1 0 0 0 0
FSV_Mainz TSG_Hoffenheim 0 1 0 0 0
FSV_Mainz FC_Schalke_04 1 2 2 1 0
FSV_Mainz Huddersfield_Town 0 0 0 1 0
FSV_Mainz FC_Eindhoven 0 0 0 0 1
FSV_Mainz Bayern_Munich 0 1 0 0 0
FSV_Mainz FC_Augsburg 0 0 2 0 0
FSV_Mainz Greuther_Fürth 0 1 0 0 0
FSV_Mainz FC_Union_Berlin 0 0 0 1 1
FSV_Mainz Leicester 0 0 1 0 0
FSV_Mainz Everton 0 0 0 1 0
FSV_Mainz Las_Palmas_Atl. 0 0 0 1 0
FSV_Mainz Hertha_BSC 0 0 0 0 1
FSV_Mainz Borussia_Dortmund 1 0 1 1 0
FSV_Mainz Brighton 0 0 0 1 0
FSV_Mainz Vitesse 1 0 0 0 0
FSV_Mainz FC_Köln 0 0 1 1 1
FSV_Mainz SC_Freiburg 0 0 0 1 0
FSV_Mainz E._Braunschweig 0 1 0 0 0
FSV_Mainz Nottingham_Forest 0 0 0 0 1
FSV_Mainz SC_Paderborn 0 0 0 1 0
FSV_Mainz Borussia_Mönchengladbach 1 0 0 0 0
Famalicão Belenenses 0 0 0 0 2
Famalicão Moreirense_FC 0 0 0 0 1
Famalicão Rio_Ave_FC 0 0 0 0 2
Famalicão Sporting 0 0 0 0 2
Famalicão FC_Porto 0 0 0 0 1
Famalicão NEC_Nijmegen 0 0 0 0 1
Famalicão Vitória_Guimarães_SC 0 0 0 0 1
Fortuna_Sittard SC_Feyenoord 0 0 0 0 1
Fortuna_Sittard Heracles_Almelo 0 0 0 0 1
Fortuna_Sittard Marítimo 0 0 0 0 1
Fortuna_Sittard Millwall 0 0 0 0 1
Fortuna_Sittard Rio_Ave_FC 0 0 0 0 1
Fortuna_Sittard RKC_Waalwijk 0 0 0 0 1
Fortuna_Sittard VfL_Bochum 0 0 0 0 1
Fortuna_Sittard FC_Groningen 0 0 0 0 1
Fulham Everton 0 0 1 0 0
Fulham Sporting_Gijón 0 0 1 0 0
Fulham Preston 0 0 1 0 1
Fulham Sheff_Utd 0 0 0 1 0
Fulham Celta_de_Vigo 0 0 0 1 0
Fulham Norwich 1 0 0 0 0
Fulham QPR 1 3 1 0 1
Fulham AS_Monaco 0 1 0 0 0
Fulham Manchester_City 1 0 1 0 0
Fulham Nottingham_Forest 0 1 0 0 0
Fulham West_Brom 0 1 0 0 1
Fulham Valencia 0 1 0 0 0
Fulham Sporting 1 0 1 0 0
Fulham Académica_Coimbra 0 1 0 0 0
Fulham AS_Roma 0 0 1 0 0
Fulham Liverpool 1 0 0 0 1
Fulham Brighton 0 0 1 1 0
Fulham SC_Braga 0 0 0 1 0
Fulham Crystal_Palace 0 1 1 0 0
Fulham Rayo_Vallecano 0 0 1 0 0
Fulham Suderland 1 0 0 0 0
Fulham Huddersfield_Town 0 0 0 1 0
Fulham Blackburn 0 2 0 0 0
